"segment_id","text","dataset_type","source_file","language","source","src_segmentnr","src_original","tgt_segmentnr","tgt_original","src_language","tgt_language"
"","Chandadāyako khīyati, khīyanakaṃ pācittiyaṃ.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Kiccādhikaraṇaṃ katīhi samathehi sammati? Kiccādhikaraṇaṃ ekena samathena sammati","monolingual","pali raw.htm","Pali","","","","","","",""
"","sammukhāvinayenāti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Samathakkhandhako niṭṭhito catuttho.","monolingual","pali raw.htm","Pali","","","","","","",""
"","[BJT Vol V-4-2] [\z Vin /] [\w IVb /]","monolingual","pali raw.htm","Pali","","","","","","",""
"","Cūllavaggapāḷi","monolingual","pali raw.htm","Pali","","","","","","",""
"","(Dutiyo bhāgo)","monolingual","pali raw.htm","Pali","","","","","","",""
"","Namo tassa bhagavato arahato sammā sambuddhassa.","monolingual","pali raw.htm","Pali","","","","","","",""
"","5","monolingual","pali raw.htm","Pali","","","","","","",""
"","Khuddakavatthukkhandhako","monolingual","pali raw.htm","Pali","","","","","","",""
"","Khuddakavatthūni.","monolingual","pali raw.htm","Pali","","","","","","",""
"","1. [PTS Page 105] [\q 105/]      tena samayena buddho bhagavā rājagahe viharati veḷuvane","monolingual","pali raw.htm","Pali","","","","","","",""
"","kalandakanivāpe. Tena kho pana samayena chabbaggiyā bhikkhū nahāyamānā rukkhe kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ugghaṃsentī ūrumpi bāhumpi urampi piṭṭhimpi. Manussā ujjhāyanti khīyanti vipācenti,","monolingual","pali raw.htm","Pali","","","","","","",""
"","kathaṃ hi nāma samaṇā sakyaputtiyā nahāyamānā rukkhe kāyaṃ ugghaṃsessanti, ūrumpi","monolingual","pali raw.htm","Pali","","","","","","",""
"","bāhumpi urampi piṭṭhimpi, seyyathāpi mallamuṭṭhikā gāmapoddavāti?1 Assosuṃ kho","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khīyantānaṃ vipācentānaṃ. Atha kho te bhikkhū","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhūsaṅghaṃ sannipātāpetvā bhikkhū paṭipucchi: saccaṃ kira bhikkhave jabbaggiyā","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhū nahāyamānā rukkhe kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpiti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Saccaṃ bhagavā. Vigarahi buddho bhagavā, "" ananucchavikaṃ bhikkhave tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","moghapurisānaṃ ananulomikaṃ appatirūpaṃ assāmaṇakaṃ akappiyaṃ akaraṇīyaṃ. Kathaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","hi nāma te bhikkhave moghapurisā nahāyamānā rukkhe kāyaṃ ugghaṃsessanti ūrumpi","monolingual","pali raw.htm","Pali","","","","","","",""
"","bāhumpi urampi piṭṭhimpi. Netaṃ bhikkhave appasannānaṃ vā pasādāya pasannānaṃ vā","monolingual","pali raw.htm","Pali","","","","","","",""
"","ekaccānaṃ aññathattāyāti. Vigarahitvā dhammiṃ kathaṃ katvā bhikkhū āmantesi:","monolingual","pali raw.htm","Pali","","","","","","",""
"",""" Na bhikkhave nahāyamānena bhikkhūnā rukkhe kāyo ugghaṃsetabbo. Yo ugghaṃseyya","monolingual","pali raw.htm","Pali","","","","","","",""
"","āpatti dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","1. Gāmupaddavā gāmapodadavā ti pi pāṭhā dissanti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","2. Tena kho pana samayena chabbaggiyā bhikkhū nahāyamānā thamhe kāyaṃ ugghaṃsenti","monolingual","pali raw.htm","Pali","","","","","","",""
"","ūrumpi bāhumpi urampi piṭṭhimpi. Manussā ujjhāyanti khīyanti vipācenti: 'kathaṃ hi nāma","monolingual","pali raw.htm","Pali","","","","","","",""
"","samaṇā sakyaputtiyā nahāyamānā thamhe kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi","monolingual","pali raw.htm","Pali","","","","","","",""
"","piṭṭhimpi, seyyathāpi mallamuṭṭhikā gāmapoddavā'ti. Assosuṃ kho bhikkhū tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","manussānaṃ ujjhāyantānaṃ khīyantānaṃ vipācentānaṃ. Atha kho te bhikkhū bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","etamatthaṃ ārocesuṃ. 'Saccaṃ kira bhikkhave jabbaggiyā bhikkhū nahāyamānā thambhe","monolingual","pali raw.htm","Pali","","","","","","",""
"","kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpiti. Saccaṃ bhagavā. Vigarahi buddho","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhagavā, "" ananucchavikaṃ bhikkhave tesaṃ moghapurisānaṃ ananulomikaṃ appatirūpaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","assāmaṇakaṃ akappiyaṃ akaraṇīyaṃ. Kathaṃ hi nāma te bhikkhave moghapurisā","monolingual","pali raw.htm","Pali","","","","","","",""
"","nahāyamānā thambhe kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi piṭṭhimpi. Netaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","Vigarahitvā dhammiṃ kathaṃ katvā bhikkhū āmantesi:","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave nahāyamānena bhikkhunā thamhe kāyougghaṃsetabbo. Yo ugghaṃseyya","monolingual","pali raw.htm","Pali","","","","","","",""
"","āpatti dukkaṭassā""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","3. Tena kho pana samayena chabbaggiyā bhikkhū nahāyamānā kuḍḍe kāyaṃ ugghaṃsenti","monolingual","pali raw.htm","Pali","","","","","","",""
"","ūrumpi bāhumpi urampi piṭṭhimpi. Manussā ujjhāyanti khīyanti vipāventi: kathaṃ hi nāma","monolingual","pali raw.htm","Pali","","","","","","",""
"","samaṇā sakyaputtiyā nahāyamānā kuḍḍhe kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi","monolingual","pali raw.htm","Pali","","","","","","",""
"","piṭṭhimapi, seyyathāpi mallamuṭṭhikā gāmapoddavāti assosuṃ kho bhikkhū tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","manussānaṃ ujjhāyantānaṃ khīyantā naṃ vipāventānaṃ. Atha kho te bhikkhū bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","etamatthaṃ ārocesuṃ. 'Saccaṃ kira bhikkhave jabbaggiyā bhikkhū nahāyamānā kuḍḍe kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpiti. Saccaṃ bhagavā. Vigarahi buddho","monolingual","pali raw.htm","Pali","","","","","","",""
"","nahāyamānā kuḍḍe kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi piṭṭhimpi. Netaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","Vigarahitvā dhammiṃ kathaṃ katvā bhikkhū āmanetasi:","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave nahāyamānena kuḍḍe kāyo ugghaṃsetabbo. Yo ugghaṃseyya āpatti","monolingual","pali raw.htm","Pali","","","","","","",""
"","dukkaṭassāti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","4. Tena kho pana samayena chabbaggiyā bhikkhū aṭṭhāne. Nahāyanti. Manussā ujjhāyanti","monolingual","pali raw.htm","Pali","","","","","","",""
"","khīyanti vipācenti kathaṃ hi nāma samaṇā sakyaputtiyā nahāyamānā aṭṭhāne kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ugaghaṃsessanti ūrumpi bāhumpi urampi piṭṭhimpi'seyyathāpi gihī kāmabhogino'ti. [PTS","monolingual","pali raw.htm","Pali","","","","","","",""
"","Page 106] [\q 106/]      assosuṃ kho bhikkhū tesaṃ manussānaṃ ujjhāyantānaṃ khīyantānaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","vipācentānaṃ. Atha kho te bhikkhū bhagavato etamatthaṃ ārocesuṃ. 'Saccaṃ kira bhikkhave","monolingual","pali raw.htm","Pali","","","","","","",""
"","jabbaggiyā bhikkhū nahāyamānā aṭṭhāne kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi","monolingual","pali raw.htm","Pali","","","","","","",""
"","piṭṭhimpiti. Saccaṃ bhagavā. Vigarahi buddho bhagavā, ""ananucchavikaṃ bhikkhave tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","hi nāma te bhikkhave moghapurisā nahāyamānā aṭṭhāne kāyaṃ ugghaṃsessanti ūrumpi","monolingual","pali raw.htm","Pali","","","","","","",""
"",""" Na bhikkhave aṭṭhāne nahāyitabbaṃ. Yo nahāyeyya āpatti dukkaṭassā""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","1. Aḍḍhāne- na. Ma (sabbattha)","monolingual","pali raw.htm","Pali","","","","","","",""
"","5. Tena kho pana samayena jabbaggiyā bhikkhū gandhabbahatthakena nahāyanti. Manussā","monolingual","pali raw.htm","Pali","","","","","","",""
"","ujjhāyanti khīyanti vipācenti seyyathāpi gihī kāmabhogino'ti. Assosuṃ kho bhikkhū tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","manussānaṃ ujjhāyantānaṃ khiyantānaṃ vipācentānaṃ. Atha kho te bhikkhū bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","etamatthaṃ ārocesuṃ saccaṃ kira bhikkhave chabbaggiyā bhikkhū nahāyamānā","monolingual","pali raw.htm","Pali","","","","","","",""
"","gandhabbahatthakena kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpīti. Saccaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhagavā. Vigarahī buddho bhagavā, "" ananucchavikaṃ bhikkhave tesaṃ moghapurisānaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ananulomikaṃ appatirūpaṃ assāmaṇakaṃ akappiyaṃ akaraṇīyaṃ. Kathaṃ hi nāma te","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhave moghapurisā nahāyamānā gandhabbahatthakena kāyaṃ ugghaṃsessanti ūrumpi","monolingual","pali raw.htm","Pali","","","","","","",""
"",""" Na bhikkhave gandhabbahatthakena nahāyitabbaṃ. Yo nahāyeyya āpatti dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","6. Tena kho pana samayena jabbaggiyā bhikkhū kuruvindakasuttiyā nahāyanti. Manussā","monolingual","pali raw.htm","Pali","","","","","","",""
"","kuruvindakasuttiyā kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpīti. Saccaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhave moghapurisā nahāyamānā kuruvindakasuttiyā kāyaṃ ugghaṃsessanti ūrumpi","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave kuruvindakasuttiyā nahāyitabbaṃ yo nahāyeyya āpatti dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","7. Tena kho pana samayena jabbaggiyā bhikkhū viggayha parikammaṃ kārāpenti. Manussā","monolingual","pali raw.htm","Pali","","","","","","",""
"","viggayhaparikammaṃ kārāpenti kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpīti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Saccaṃ bhagavā. Vigarahī buddho bhagavā, "" ananucchavikaṃ bhikkhave tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","hi nāma te bhikkhave moghapurisā nahāyamānā viggayha parikammaṃ kārāpenti kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ugghaṃsessanti ūrumpi bāhumpi urampi piṭṭhimpi. Netaṃ bhikkhave appasannānaṃ vā","monolingual","pali raw.htm","Pali","","","","","","",""
"","pasādāya pasannānaṃ vā bhiyyobhāvāya. Atha khvetaṃ bhikkhave appasannānaṃ ceva","monolingual","pali raw.htm","Pali","","","","","","",""
"","appasādāya pasannānañca ekaccānaṃ aññathattāyāti. Vigarahitvā dhammiṃ kathaṃ katvā","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhū āmantesi:","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave viggayha parikammaṃ kārāpetabbaṃ. Yo kārāpeyya āpatti dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","8. Tena kho pana samayena jabbaggiyā bhikkhū mallakena nahāyanti. Manussā ujjhāyanti","monolingual","pali raw.htm","Pali","","","","","","",""
"","khīyanti vipācenti seyyathāpi gihī kāmabhogino'ti. Assosuṃ kho bhikkhū tesaṃ manussānaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ujjhāyantānaṃ khiyantānaṃ vipācentānaṃ. Atha kho te bhikkhū bhagavato etamatthaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ārocesuṃ saccaṃ kira bhikkhave chabbaggiyā bhikkhū nahāyamānā mallakena kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpīti. Saccaṃ bhagavā. Vigarahī buddho","monolingual","pali raw.htm","Pali","","","","","","",""
"","nahāyamānā mallakena kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi piṭṭhimpi. Netaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave mallakena nahāyitabbaṃ. Yo nahāyeyya āpatati dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","9. Tena kho pana samayena aññatarassa bhikkhuno kacchurogābādho hoti. Na tassa vinā","monolingual","pali raw.htm","Pali","","","","","","",""
"","mallakena phāsu hoti. Bhagavato etamatthaṃ ārocesuṃ.","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Anujānāmi bhikkhave gilānassa akatamallakaṃ""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","10. Tena kho pana samayena aññataro bhikkhu jarādubbalo nahāyamāno na sakkoti attano","monolingual","pali raw.htm","Pali","","","","","","",""
"","kāyaṃ ugghaṃsetuṃ. Bhagavato etamatthaṃ ārocesuṃ.","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Anujānāmi bhikkhave ukkāsikaṃ""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","11. Tena kho pana samayena bhikkhū piṭṭhiparikammaṃ kātuṃ kukkuccāyanti. Bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Anujānāmi bhikkhave puthupāṇikaṃ'ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","[BJT Page 008. [\x   8/]     ]","monolingual","pali raw.htm","Pali","","","","","","",""
"","12. -19 Tena kho pana samayena jabbaggiyā bhikkhū vallikaṃ, dhārenti. -Pe-pāmaṅgaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","dhārenti, -pe- kaṇṭhasuttaṃ dhārenti -pe- kaṭisuttakaṃ dhārenti, -peovaṭṭaṭikaṃ dhārenti,","monolingual","pali raw.htm","Pali","","","","","","",""
"","-pekeyūraṃ1 dhārenti, -pe- hatthābharaṇaṃ dhārenti, -pe-aṅgulimuddikaṃ dhārenti. Manussā","monolingual","pali raw.htm","Pali","","","","","","",""
"","ujjhāyanti khīyanti vipācenti "" seyyathāpi gihī kāmabhogino""ti. Assosuṃ kho bhikkhū tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","manussānaṃ ujjhāyantānaṃ khiyantānaṃ vipācenatānaṃ. Atha kho te bhikkhū bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","etamatthaṃ ārocesuṃ "" saccaṃ kira bhikkhave chabbaggiyā bhikkhū vallikaṃ dhārenti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Pāmaṅgaṃ dhārenti-pe- kaṇṭhasuttakaṃ dhārenti-pe-kaṭisuttakaṃ dhārenti. Ovaṭṭīkaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","dhārenti-pe-keyūraṃ dhārenti-pe- hatthābharaṇaṃ dhārenti-peaṅgulimuddikaṃ dhārentī""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","'Sacca bhagavā'. -Pevigarahitvā dhammiṃ kathaṃ katvā bhikkhū āmantesi:","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave vallikā dhāretabbā, na pāmaṅgo dhāretabbo, na kaṇṭhasuttakaṃ dhāretabbaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","na kaṭisuttakaṃ dhāretabbaṃ. Na ovaṭṭikaṃ dhāretabbaṃ. Na keyūraṃ dhāretabbaṃ na","monolingual","pali raw.htm","Pali","","","","","","",""
"","hatthābharaṇaṃ dhāretabbaṃ. Na aṅgulimuddikā dhāretabbā. Yo dhāreyya āpatti","monolingual","pali raw.htm","Pali","","","","","","",""
"","dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","[Yyvvvyyvvvyyvvvyyvvvyyvvv20.] Tena kho pana samayena [PTS Page 107] [\q 107/]","monolingual","pali raw.htm","Pali","","","","","","",""
"","chabbaggiyā bhikkhū dīghe kese dhārenti. Manussā ujjhāyanti khīyanti vipācenti","monolingual","pali raw.htm","Pali","","","","","","",""
"","'seyyathāpi gihī kāmabhoginoti. Bhagavato etamatthaṃ ārocesuṃ[xxxxxxxxxxxxxxxxx]","monolingual","pali raw.htm","Pali","","","","","","",""
"","20. Tena kho pana samayena jabbaggiyā bhikkhū dīghe kese dhārenti. Manussā ujjhāyanti","monolingual","pali raw.htm","Pali","","","","","","",""
"","ārocesuṃ saccaṃ kira bhikkhave chabbaggiyā bhikkhū nahāyamānā rukkhe kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","nahāyamānā rukkhe kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi piṭṭhimpi. Netaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave dīghā kesā dhāretabbā. Yo dhāreyya āpatti dukkaṭassa. Anujānāmi","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhave dumāsikaṃ vā duvaṅgulakaṃ vā""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","21-25. Tena kho pana samayena chabbaggiyā bhikkhū kocchena kese osaṇhenti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","-Pephaṇakena kese osaṇhenti. -Pehatthaphaṇakena kese osaṇhenti. - Pesitthatelakena kese","monolingual","pali raw.htm","Pali","","","","","","",""
"","osaṇhenti. -Peudakatelakena kese osaṇhenti manussā ujjhāyanti khīyanti vipācenti","monolingual","pali raw.htm","Pali","","","","","","",""
"","""seyyathāpi gī kāmabhogino""ti. Bhagavato etamatthaṃ ārocesuṃ. -Pe-","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave kocchena kesā osaṇhetabbā. Na phaṇakena kesā osaṇhetabbā. Na","monolingual","pali raw.htm","Pali","","","","","","",""
"","hatthaphaṇakena kesā osaṇhetabbā. Na sitthatelakena kesā osaṇhetabbā. Na udakatelakena","monolingual","pali raw.htm","Pali","","","","","","",""
"","kesā osaṇhetabbā. Yo osaṇheyya āpatti dukkaṭassāti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","1. Kāyūraṃ-machasaṃ.","monolingual","pali raw.htm","Pali","","","","","","",""
"","26. Tena kho pana samayena jabbaggiyā bhikkhū ādāse'pi udakapatte'pi mukhanimittaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","olokenti. Manussā ujjhāyanti khīyanti vipācenti 'seyyathāpi gihī kāmabhogino'ti. Bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave ādāse vā udakapatte vā mukhanimittaṃ oloketabbaṃ. Yo olokeyya āpatti","monolingual","pali raw.htm","Pali","","","","","","",""
"","27. Tena kho pana samayena aññatarassa bhikkhuno mukhe vaṇo hoti. So bhikkhū pucchi","monolingual","pali raw.htm","Pali","","","","","","",""
"","'kīdiso me āvuso vaṇo'ti. Bhikkhū evamāhaṃsu 'īdiso te āvuso vaṇo'ti. So na saddahati.","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Anujānāmi bhikkhave ābādhappaccayā ādāse vā udakapatte vā mukhanimittaṃ oloketunti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","""","monolingual","pali raw.htm","Pali","","","","","","",""
"","28. Tena kho pana samayena chabbaggiyā bhikkhū mukhaṃ ālimpanti, mukhaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ummaddenti, mukhaṃ cuṇṇenti, manosilikāya mukhaṃ lañchenti, aṅgarāgaṃ karonti,","monolingual","pali raw.htm","Pali","","","","","","",""
"","mukharāgaṃ karonti, aṅgarāgamukharāgaṃ karonti. Manussā ujjhāyanti khīyanti vipācenti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","'Seyyathāpi gihī kāmabhogino'ti. Bhagavato etamatthaṃ ārocesuṃ. Saccaṃ kira bhikkhave","monolingual","pali raw.htm","Pali","","","","","","",""
"","chabbaggiyā bhikkhū nahāyamānā rukkhe kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi","monolingual","pali raw.htm","Pali","","","","","","",""
"","piṭṭhimpīti. Saccaṃ bhagavā. Vigarahī buddho bhagavā, "" ananucchavikaṃ bhikkhave tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"",". 1","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave mukhaṃ ālimpitabbaṃ, na mukhaṃ ummadditabbaṃ, na mukhaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","cuṇṇetabbaṃ, na manosilikāya mukhaṃ lañchetabbaṃ, na aṅgarāgo kātabbo, na mukharāgo","monolingual","pali raw.htm","Pali","","","","","","",""
"","kātabbo, na aṅgarāga mukharāgo kātabbo. Yo kareyya āpatti dukkaṭassā""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","29. Tena kho pana samayena aññatarassa bhikkhūno cakkhurogābādho hoti. Bhagavato","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Anujānāmi bhikkhave ābādhappaccayā mukhaṃ ālimpitunti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","30. Tena kho pana samayena rājagahe giraggasamajjo hoti. Chabbaggiyā bhikkhū","monolingual","pali raw.htm","Pali","","","","","","",""
"","giraggasamajjaṃ dassanāya agamaṃsu. Manussā ujjhāyanti, khīyanti vipācenti "" kathaṃ hi","monolingual","pali raw.htm","Pali","","","","","","",""
"","nāma samaṇā sakyaputtiyā naccampi gītampi vāditampi [PTS Page 108] [\q 108/]","monolingual","pali raw.htm","Pali","","","","","","",""
"","dassanāya gacchissanti 'seyyathāpi gihī kāmabhogino'ti. Bhagavato etamatthaṃ ārocesuṃ.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Saccaṃ kira bhikkhave chabbaggiyā bhikkhū nahāyamānā rukkhe kāyaṃ ugghaṃsenti ūrumpi","monolingual","pali raw.htm","Pali","","","","","","",""
"","bāhumpi urampi piṭṭhimpīti. Saccaṃ bhagavā. Vigarahī buddho bhagavā, "" ananucchavikaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhave tesaṃ moghapurisānaṃ ananulomikaṃ appatirūpaṃ assāmaṇakaṃ akappiyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","akaraṇīyaṃ. Kathaṃ hi nāma te bhikkhave moghapurisā nahāyamānā rukkhe kāyaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Na bhikkhave naccaṃ vā gītaṃ vā vāditaṃ vā dassanāya gantabbaṃ. Yo gaccheyya āpatti","monolingual","pali raw.htm","Pali","","","","","","",""
"","dukkaṭassā""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","[BJT Page 012. [\x  12/]     ]","monolingual","pali raw.htm","Pali","","","","","","",""
"","31. Tena kho pana samayena chabbaggiyā bhikkhū āyatakena gītassarena dhammaṃ gāyanti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Manussā ujjhāyanti khīyanti vipācenti 'yatheva mayaṃ gāyāma evamevime samaṇā","monolingual","pali raw.htm","Pali","","","","","","",""
"","sakyaputtiyā āyatakena gītassarena dhammaṃ gāyantī'ti. Assosuṃ kho bhikkhū tesaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","manussānaṃ ujjhāyantānaṃ khīyantānaṃ vipācentānaṃ. Ye te bhikkhū appicchā santuṭṭhā","monolingual","pali raw.htm","Pali","","","","","","",""
"","lajjino kukkuccakā sikkhā kāmā te ujjhāyanti khīyanti vipācenti kathaṃ hī nāma","monolingual","pali raw.htm","Pali","","","","","","",""
"","chabbaggiyā bhikkhū āyatakena gītassarena dhammaṃ gāyissantī'ti. Atha kho te bhikkhu","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhagavato etamatthaṃ ārocesuṃ. Saccaṃ kiri bhikkhave chabbaggiyā bhikkhū nahāyamānā","monolingual","pali raw.htm","Pali","","","","","","",""
"","rukkhe kāyaṃ ugghaṃsenti ūrumpi bāhumpi urampi piṭṭhimpīti. Saccaṃ bhagavā. Vigarahī","monolingual","pali raw.htm","Pali","","","","","","",""
"","Buddho bhagavā, ""ananucchavikaṃ bhikkhave tesaṃ moghapurisānaṃ ananulomikaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","appatirūpaṃ assāmaṇakaṃ akappiyaṃ akaraṇīyaṃ. Kathaṃ hi nāma te bhikkhave","monolingual","pali raw.htm","Pali","","","","","","",""
"","moghapurisā nahāyamānā rukkhe kāyaṃ ugghaṃsessanti ūrumpi bāhumpi urampi","monolingual","pali raw.htm","Pali","","","","","","",""
"","piṭṭhimpi. Netaṃ bhikkhave appasannānaṃ vā pasādāya pasannānaṃ vā bhiyyobhāvāya.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Atha khvetaṃ bhikkhave appasannānaṃ ceva appasādāya pasannānañca ekaccānaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","""Pañcime bhikkhave ādīnavā āyatakena gītassarena dhammaṃ gāyantassa: attā pi1 tasmiṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","sare sārajjati, pare pi tasmiṃ sare sārajjanti, gahapatikā pi ujjhāyanti, sarakattimpi","monolingual","pali raw.htm","Pali","","","","","","",""
"","nikāmayamānassa samādhissa bhaṅgo hoti. Pacchimā janatā diṭṭhānugatiṃ āpajjati. Ime kho","monolingual","pali raw.htm","Pali","","","","","","",""
"","bhikkhave pañca ādīnavā āyatakena gītassarena dhammaṃ gāyantassa. Na bhikkhave","monolingual","pali raw.htm","Pali","","","","","","",""
"","āyatakena gītassarena dhammo gāyitabbo. Yo gāyeyya āpatti dukkaṭassā""ti.","monolingual","pali raw.htm","Pali","","","","","","",""
"","Tena kho pana samayena bhikkhū sarabhaññe kukkuccāyanti. Bhagavato etamatthaṃ","monolingual","pali raw.htm","Pali","","","","","","",""
"","ārocesuṃ. "" Anujānāmi bhikkhave sarabhaññanti. ""","monolingual","pali raw.htm","Pali","","","","","","",""
"","32. Tena kho pana samayena chabbaggiyā bhikkhū bāhiralomiṃ uṇṇiṃ dhārenti. Manussā","monolingual","pali raw.htm","Pali","","","","","","",""
